symbol,date,buy_time,sell_time,profit,buy_RSI,sell_RSI,buy_MACD,sell_MACD,buy_ATR,sell_ATR
NYMTL,2025-03-07,13:50:00,14:10:00,0.030000686645507812,41.585413615170324,45.729934822214474,-0.03787090476583188,-0.03442419777351091,0.04465756944356225,0.04064866759693434
PEBO,2025-02-11,09:30:00,15:55:00,0.8100013732910156,25.144163287791294,77.93725877383784,-0.05569532485959172,0.07923915416605354,0.06343544927228062,0.04919475196594739
PEBO,2025-02-12,11:50:00,14:45:00,0.24629974365234375,32.911204395593614,59.65488840017606,-0.09728029752699285,0.004373533822636944,0.07594687025386938,0.04266153726760693
PEBO,2025-02-13,09:30:00,15:55:00,0.5400009155273438,19.937248958958204,66.9510800075572,-0.07235933256433924,0.05732720805066549,0.07366647251710387,0.044278354864046125
PEBO,2025-02-14,09:30:00,09:35:00,0.4200019836425781,71.75275206652098,85.4305837241212,0.06504977699226089,0.1038633464878771,0.06361551713868457,0.0890716933175341
PEBO,2025-02-18,09:30:00,10:05:00,1.0499992370605469,40.793295400074506,82.55126032357333,-0.02427268449340403,0.16670104025084953,0.07791715379888044,0.15921699758717808
PEBO,2025-02-19,09:35:00,10:25:00,0.7620010375976562,20.405636705885296,57.818826272612256,-0.06479135876982411,-0.008918247262066359,0.09041580677935158,0.13098355489691424
PEBO,2025-02-20,11:15:00,15:45:00,0.4500007629394531,32.14788337085939,72.0586307685737,-0.14141508944964443,0.05331636534884154,0.08460269337879413,0.025150474856697528
PEBO,2025-02-21,09:45:00,10:20:00,0.21999740600585938,51.4254862169993,63.98195057597231,0.05144785621342862,0.0533848697204391,0.07738926609339093,0.09886363438325985
PEBO,2025-02-24,10:05:00,13:40:00,0.35000038146972656,34.38506161107858,63.690191305249314,-0.081439699409799,0.02903689591200731,0.08954757275601741,0.04594878930071549
PEBO,2025-02-25,10:00:00,10:50:00,0.3299999237060547,40.715159973089136,58.127489431824905,-0.008161180869876716,0.005207947757241982,0.0980672125126332,0.10385984694191316
PEBO,2025-02-26,14:05:00,15:45:00,0.3299999237060547,32.52028586716841,63.992591734275294,-0.09279112366013464,0.010982206813341833,0.05136957332383998,0.0504670664549123
PEBO,2025-02-27,09:30:00,15:50:00,0.34889984130859375,47.9168908648993,66.81060033051276,0.022150824122199708,0.04227775260634559,0.05865399296048514,0.04679812568435389
PEBO,2025-02-28,09:50:00,11:50:00,0.4400005340576172,47.63423552803973,65.70351679003691,0.05578555398739127,0.08134845742392471,0.09031977997761242,0.053920693044687336
PEBO,2025-03-03,10:15:00,12:40:00,0.4799995422363281,51.599888155662164,65.07543162499867,0.06529508801910211,0.10707528592731563,0.10199872522905185,0.09617521866501254
PEBO,2025-03-04,10:10:00,14:20:00,0.7099990844726562,26.824131827360738,65.87816173385006,-0.307321206014219,0.07889494542560271,0.18328816853364802,0.06800957541746501
PEBO,2025-03-05,11:50:00,14:05:00,0.5249996185302734,27.784310217907,63.13302619361287,-0.19967027390594438,0.010301988214386881,0.09096074451860323,0.07660997440717555
PEBO,2025-03-06,12:45:00,15:30:00,0.37999916076660156,37.31601938136224,66.30462277105877,-0.08473773760745829,0.04799382265437302,0.0695098076823847,0.05496460920364388
PEBO,2025-03-07,10:30:00,15:05:00,0.6350002288818359,34.43719118415822,62.33425267457585,-0.038404138816805045,0.08335802272014803,0.08514358677659348,0.058129686484732865
